datetime,value
2017-10-30 12:15:00,870522
2017-10-30 12:30:00,936516
2017-10-30 12:45:00,893036
2017-10-30 13:00:00,926298
2017-10-30 13:15:00,885478
2017-10-30 13:30:00,883313
2017-10-30 13:45:00,946768
2017-10-30 14:00:00,869102
2017-10-30 14:15:00,926384
2017-10-30 14:30:00,904183
2017-10-30 14:45:00,901101
2017-10-30 15:00:00,853480
2017-10-30 15:15:00,913683
2017-10-30 15:30:00,887109
2017-10-30 15:45:00,871403
2017-10-30 16:00:00,854540
2017-10-30 16:15:00,889564
2017-10-30 16:30:00,912288
2017-10-30 16:45:00,920137
2017-10-30 17:00:00,867709
2017-10-30 17:15:00,859423
2017-10-30 17:30:00,935448
2017-10-30 17:45:00,938489
2017-10-30 18:00:00,940581
2017-10-30 18:15:00,940273
2017-10-30 18:30:00,927664
2017-10-30 18:45:00,851252
2017-10-30 19:00:00,895820
2017-10-30 19:15:00,922498
2017-10-30 19:30:00,899866
2017-10-30 19:45:00,882254
2017-10-30 20:00:00,944941
2017-10-30 20:15:00,941155
2017-10-30 20:30:00,946952
2017-10-30 20:45:00,933140
2017-10-30 21:00:00,881248
2017-10-30 21:15:00,930111
2017-10-30 21:30:00,935441
2017-10-30 21:45:00,888304
2017-10-30 22:00:00,936397
2017-10-30 22:15:00,884786
2017-10-30 22:30:00,899209
2017-10-30 22:45:00,865546
2017-10-30 23:00:00,858069
2017-10-30 23:15:00,945270
2017-10-30 23:30:00,896554
2017-10-30 23:45:00,909231
2017-10-31 00:00:00,879728
2017-10-31 00:15:00,907968
2017-10-31 00:30:00,949619
2017-10-31 00:45:00,874339
2017-10-31 01:00:00,920661
2017-10-31 01:15:00,948011
2017-10-31 01:30:00,901945
2017-10-31 01:45:00,923146
2017-10-31 02:00:00,946935
2017-10-31 02:15:00,875688
2017-10-31 02:30:00,934020
2017-10-31 02:45:00,858449
2017-10-31 03:00:00,908895
2017-10-31 03:15:00,908225
2017-10-31 03:30:00,919938
2017-10-31 03:45:00,946522
2017-10-31 04:00:00,944658
2017-10-31 04:15:00,948048
2017-10-31 04:30:00,927591
2017-10-31 04:45:00,929006
2017-10-31 05:00:00,851543
2017-10-31 05:15:00,859982
2017-10-31 05:30:00,887486
2017-10-31 05:45:00,870683
2017-10-31 06:00:00,878555
2017-10-31 06:15:00,874576
2017-10-31 06:30:00,932384
2017-10-31 06:45:00,928740
2017-10-31 07:00:00,933945
2017-10-31 07:15:00,902804
2017-10-31 07:30:00,921895
2017-10-31 07:45:00,865877
2017-10-31 08:00:00,869984
2017-10-31 08:15:00,905346
2017-10-31 08:30:00,897031
2017-10-31 08:45:00,887961
2017-10-31 09:00:00,891709
2017-10-31 09:15:00,854459
2017-10-31 09:30:00,918240
2017-10-31 09:45:00,905636
2017-10-31 10:00:00,908445
2017-10-31 10:15:00,949570
2017-10-31 10:30:00,943544
2017-10-31 10:45:00,889343
2017-10-31 11:00:00,879491
2017-10-31 11:15:00,942990
2017-10-31 11:30:00,912223
2017-10-31 11:45:00,863979
2017-10-31 12:00:00,942949
2017-10-31 12:15:00,929692
2017-10-31 12:30:00,933471
2017-10-31 12:45:00,871567
2017-10-31 13:00:00,870156
2017-10-31 13:15:00,924362
2017-10-31 13:30:00,930332
2017-10-31 13:45:00,914451
2017-10-31 14:00:00,898555
2017-10-31 14:15:00,860747
2017-10-31 14:30:00,933037
2017-10-31 14:45:00,903425
2017-10-31 15:00:00,866666
2017-10-31 15:15:00,921646
2017-10-31 15:30:00,859809
2017-10-31 15:45:00,896600
2017-10-31 16:00:00,904654
2017-10-31 16:15:00,875071
2017-10-31 16:30:00,910006
2017-10-31 16:45:00,932413
2017-10-31 17:00:00,903372
2017-10-31 17:15:00,908948
2017-10-31 17:30:00,885047
2017-10-31 17:45:00,913069
2017-10-31 18:00:00,915578
2017-10-31 18:15:00,926101
2017-10-31 18:30:00,871687
2017-10-31 18:45:00,862007
2017-10-31 19:00:00,943665
2017-10-31 19:15:00,928264
2017-10-31 19:30:00,938007
2017-10-31 19:45:00,904615
2017-10-31 20:00:00,870211
2017-10-31 20:15:00,863164
2017-10-31 20:30:00,903761
2017-10-31 20:45:00,859568
2017-10-31 21:00:00,857740
2017-10-31 21:15:00,886434
2017-10-31 21:30:00,936706
2017-10-31 21:45:00,880911
2017-10-31 22:00:00,939144
2017-10-31 22:15:00,872808
2017-10-31 22:30:00,938940
2017-10-31 22:45:00,923094
2017-10-31 23:00:00,885943
2017-10-31 23:15:00,857295
2017-10-31 23:30:00,855816
2017-10-31 23:45:00,863353
2017-11-01 00:00:00,917616
2017-11-01 00:15:00,853364
2017-11-01 00:30:00,902497
2017-11-01 00:45:00,868165
2017-11-01 01:00:00,939615
2017-11-01 01:15:00,892876
2017-11-01 01:30:00,882618
2017-11-01 01:45:00,852960
2017-11-01 02:00:00,861449
2017-11-01 02:15:00,894661
2017-11-01 02:30:00,944621
2017-11-01 02:45:00,870048
2017-11-01 03:00:00,876149
2017-11-01 03:15:00,927956
2017-11-01 03:30:00,888833
2017-11-01 03:45:00,896999
2017-11-01 04:00:00,887480
2017-11-01 04:15:00,916078
2017-11-01 04:30:00,912432
2017-11-01 04:45:00,935404
2017-11-01 05:00:00,897040
2017-11-01 05:15:00,857269
2017-11-01 05:30:00,904483
2017-11-01 05:45:00,880175
2017-11-01 06:00:00,940640
2017-11-01 06:15:00,865041
2017-11-01 06:30:00,934161
2017-11-01 06:45:00,864070
2017-11-01 07:00:00,883647
2017-11-01 07:15:00,908448
2017-11-01 07:30:00,904277
2017-11-01 07:45:00,947297
2017-11-01 08:00:00,907911
2017-11-01 08:15:00,892996
2017-11-01 08:30:00,852896
2017-11-01 08:45:00,878350
2017-11-01 09:00:00,913089
2017-11-01 09:15:00,902352
2017-11-01 09:30:00,906502
2017-11-01 09:45:00,934884
2017-11-01 10:00:00,871447
2017-11-01 10:15:00,870707
2017-11-01 10:30:00,879555
2017-11-01 10:45:00,872870
2017-11-01 11:00:00,922650
2017-11-01 11:15:00,887319
2017-11-01 11:30:00,944099
2017-11-01 11:45:00,878919
2017-11-01 12:00:00,914460
2017-11-01 12:15:00,881904
2017-11-01 12:30:00,878514
2017-11-01 12:45:00,860004
2017-11-01 13:00:00,930309
2017-11-01 13:15:00,917646
2017-11-01 13:30:00,869830
2017-11-01 13:45:00,854101
2017-11-01 14:00:00,859629
2017-11-01 14:15:00,855205
2017-11-01 14:30:00,913094
2017-11-01 14:45:00,868904
2017-11-01 15:00:00,937199
2017-11-01 15:15:00,892758
2017-11-01 15:30:00,917579
2017-11-01 15:45:00,926078
2017-11-01 16:00:00,910680
2017-11-01 16:15:00,910596
2017-11-01 16:30:00,930765
2017-11-01 16:45:00,877619
2017-11-01 17:00:00,896786
2017-11-01 17:15:00,870391
2017-11-01 17:30:00,889038
2017-11-01 17:45:00,874530
2017-11-01 18:00:00,940051
2017-11-01 18:15:00,894619
2017-11-01 18:30:00,948108
2017-11-01 18:45:00,927975
2017-11-01 19:00:00,927289
2017-11-01 19:15:00,934903
2017-11-01 19:30:00,914747
2017-11-01 19:45:00,916438
2017-11-01 20:00:00,901842
2017-11-01 20:15:00,879015
2017-11-01 20:30:00,879222
2017-11-01 20:45:00,923727
2017-11-01 21:00:00,948762
2017-11-01 21:15:00,916228
2017-11-01 21:30:00,877172
2017-11-01 21:45:00,918036
2017-11-01 22:00:00,889239
2017-11-01 22:15:00,895345
2017-11-01 22:30:00,914914
2017-11-01 22:45:00,920731
2017-11-01 23:00:00,919025
2017-11-01 23:15:00,872953
2017-11-01 23:30:00,928375
2017-11-01 23:45:00,929457
2017-11-02 00:00:00,865984
2017-11-02 00:15:00,900195
2017-11-02 00:30:00,885034
2017-11-02 00:45:00,948962
2017-11-02 01:00:00,900547
2017-11-02 01:15:00,937509
2017-11-02 01:30:00,941052
2017-11-02 01:45:00,894880
2017-11-02 02:00:00,931490
2017-11-02 02:15:00,905520
2017-11-02 02:30:00,889952
2017-11-02 02:45:00,944209
2017-11-02 03:00:00,905424
2017-11-02 03:15:00,911741
2017-11-02 03:30:00,850729
2017-11-02 03:45:00,925151
2017-11-02 04:00:00,906510
2017-11-02 04:15:00,856236
2017-11-02 04:30:00,901145
2017-11-02 04:45:00,916146
2017-11-02 05:00:00,884244
2017-11-02 05:15:00,866623
2017-11-02 05:30:00,928893
2017-11-02 05:45:00,906219
2017-11-02 06:00:00,851008
2017-11-02 06:15:00,898600
2017-11-02 06:30:00,939587
2017-11-02 06:45:00,883243
2017-11-02 07:00:00,881537
2017-11-02 07:15:00,867313
2017-11-02 07:30:00,906561
2017-11-02 07:45:00,900041
2017-11-02 08:00:00,891044
2017-11-02 08:15:00,878740
2017-11-02 08:30:00,919967
2017-11-02 08:45:00,889960
2017-11-02 09:00:00,891967
2017-11-02 09:15:00,861266
2017-11-02 09:30:00,851426
2017-11-02 09:45:00,867470
2017-11-02 10:00:00,878091
2017-11-02 10:15:00,876677
2017-11-02 10:30:00,935003
2017-11-02 10:45:00,931270
2017-11-02 11:00:00,925946
2017-11-02 11:15:00,890599
2017-11-02 11:30:00,882083
2017-11-02 11:45:00,948256
2017-11-02 12:00:00,936054
2017-11-02 12:15:00,908589
2017-11-02 12:30:00,923062
2017-11-02 12:45:00,915754
2017-11-02 13:00:00,870251
2017-11-02 13:15:00,867198
2017-11-02 13:30:00,868791
2017-11-02 13:45:00,855284
2017-11-02 14:00:00,906684
2017-11-02 14:15:00,944888
2017-11-02 14:30:00,943855
2017-11-02 14:45:00,901390
2017-11-02 15:00:00,851549
2017-11-02 15:15:00,917701
2017-11-02 15:30:00,871560
2017-11-02 15:45:00,908278
2017-11-02 16:00:00,860318
2017-11-02 16:15:00,870512
2017-11-02 16:30:00,885716
2017-11-02 16:45:00,920492
2017-11-02 17:00:00,904813
2017-11-02 17:15:00,936275
2017-11-02 17:30:00,861235
2017-11-02 17:45:00,864397
2017-11-02 18:00:00,911774
2017-11-02 18:15:00,862424
2017-11-02 18:30:00,872199
2017-11-02 18:45:00,852244
2017-11-02 19:00:00,854031
2017-11-02 19:15:00,925110
2017-11-02 19:30:00,912064
2017-11-02 19:45:00,917458
2017-11-02 20:00:00,901076
2017-11-02 20:15:00,915271
2017-11-02 20:30:00,931112
2017-11-02 20:45:00,941691
2017-11-02 21:00:00,902185
2017-11-02 21:15:00,949567
2017-11-02 21:30:00,861664
2017-11-02 21:45:00,868608
2017-11-02 22:00:00,915406
2017-11-02 22:15:00,901030
2017-11-02 22:30:00,894277
2017-11-02 22:45:00,931596
2017-11-02 23:00:00,929105
2017-11-02 23:15:00,932080
2017-11-02 23:30:00,928689
2017-11-02 23:45:00,853478
2017-11-03 00:00:00,929754
2017-11-03 00:15:00,865954
2017-11-03 00:30:00,865366
2017-11-03 00:45:00,898978
2017-11-03 01:00:00,942321
2017-11-03 01:15:00,864831
2017-11-03 01:30:00,890123
2017-11-03 01:45:00,861847
2017-11-03 02:00:00,871670
2017-11-03 02:15:00,907394
2017-11-03 02:30:00,899024
2017-11-03 02:45:00,882522
2017-11-03 03:00:00,944477
2017-11-03 03:15:00,884409
2017-11-03 03:30:00,882393
2017-11-03 03:45:00,930128
2017-11-03 04:00:00,858124
2017-11-03 04:15:00,948370
2017-11-03 04:30:00,914735
2017-11-03 04:45:00,893733
2017-11-03 05:00:00,937442
2017-11-03 05:15:00,939639
2017-11-03 05:30:00,869131
2017-11-03 05:45:00,913087
2017-11-03 06:00:00,949988
2017-11-03 06:15:00,917498
2017-11-03 06:30:00,915662
2017-11-03 06:45:00,851668
2017-11-03 07:00:00,888953
2017-11-03 07:15:00,919834
2017-11-03 07:30:00,863082
2017-11-03 07:45:00,882109
2017-11-03 08:00:00,915619
2017-11-03 08:15:00,894165
2017-11-03 08:30:00,897265
2017-11-03 08:45:00,949618
2017-11-03 09:00:00,861213
2017-11-03 09:15:00,896027
2017-11-03 09:30:00,870523
2017-11-03 09:45:00,924955
2017-11-03 10:00:00,864561
2017-11-03 10:15:00,931972
2017-11-03 10:30:00,935656
2017-11-03 10:45:00,891437
2017-11-03 11:00:00,939670
2017-11-03 11:15:00,943966
2017-11-03 11:30:00,911134
2017-11-03 11:45:00,878397
2017-11-03 12:00:00,949501
2017-11-03 12:15:00,857115
2017-11-03 12:30:00,919877
2017-11-03 12:45:00,866877
2017-11-03 13:00:00,912689
2017-11-03 13:15:00,942692
2017-11-03 13:30:00,939892
2017-11-03 13:45:00,944922
2017-11-03 14:00:00,908438
2017-11-03 14:15:00,885046
2017-11-03 14:30:00,915815
2017-11-03 14:45:00,933407
2017-11-03 15:00:00,944672
2017-11-03 15:15:00,858498
2017-11-03 15:30:00,925348
2017-11-03 15:45:00,923070
2017-11-03 16:00:00,894081
2017-11-03 16:15:00,925408
2017-11-03 16:30:00,936324
2017-11-03 16:45:00,900453
2017-11-03 17:00:00,913963
2017-11-03 17:15:00,909943
2017-11-03 17:30:00,888524
2017-11-03 17:45:00,923443
2017-11-03 18:00:00,906675
2017-11-03 18:15:00,915967
2017-11-03 18:30:00,856369
2017-11-03 18:45:00,858597
2017-11-03 19:00:00,911297
2017-11-03 19:15:00,857173
2017-11-03 19:30:00,899891
2017-11-03 19:45:00,872958
2017-11-03 20:00:00,901123
2017-11-03 20:15:00,895468
2017-11-03 20:30:00,932893
2017-11-03 20:45:00,929304
2017-11-03 21:00:00,866833
2017-11-03 21:15:00,930116
2017-11-03 21:30:00,882410
2017-11-03 21:45:00,898539
2017-11-03 22:00:00,862320
2017-11-03 22:15:00,935206
2017-11-03 22:30:00,943492
2017-11-03 22:45:00,920853
2017-11-03 23:00:00,936853
2017-11-03 23:15:00,920132
2017-11-03 23:30:00,943024
2017-11-03 23:45:00,879097
2017-11-04 00:00:00,874516
2017-11-04 00:15:00,851372
2017-11-04 00:30:00,866024
2017-11-04 00:45:00,862879
2017-11-04 01:00:00,920271
2017-11-04 01:15:00,926207
2017-11-04 01:30:00,883435
2017-11-04 01:45:00,872236
2017-11-04 02:00:00,929284
2017-11-04 02:15:00,886726
2017-11-04 02:30:00,938105
2017-11-04 02:45:00,883789
2017-11-04 03:00:00,879188
2017-11-04 03:15:00,910194
2017-11-04 03:30:00,941521
2017-11-04 03:45:00,875431
2017-11-04 04:00:00,883220
2017-11-04 04:15:00,887859
2017-11-04 04:30:00,943352
2017-11-04 04:45:00,907245
2017-11-04 05:00:00,903550
2017-11-04 05:15:00,916132
2017-11-04 05:30:00,929937
2017-11-04 05:45:00,943011
2017-11-04 06:00:00,894759
2017-11-04 06:15:00,864555
2017-11-04 06:30:00,866682
2017-11-04 06:45:00,894564
2017-11-04 07:00:00,876580
2017-11-04 07:15:00,949887
2017-11-04 07:30:00,893608
2017-11-04 07:45:00,934408
2017-11-04 08:00:00,862689
2017-11-04 08:15:00,877886
2017-11-04 08:30:00,941127
2017-11-04 08:45:00,850145
2017-11-04 09:00:00,865367
2017-11-04 09:15:00,887999
2017-11-04 09:30:00,853233
2017-11-04 09:45:00,871438
2017-11-04 10:00:00,877240
2017-11-04 10:15:00,882385
2017-11-04 10:30:00,904298
2017-11-04 10:45:00,904281
2017-11-04 11:00:00,908487
2017-11-04 11:15:00,947777
2017-11-04 11:30:00,889421
2017-11-04 11:45:00,854065
2017-11-04 12:00:00,928030
2017-11-04 12:15:00,909060
2017-11-04 12:30:00,907890
2017-11-04 12:45:00,897089
2017-11-04 13:00:00,920121
2017-11-04 13:15:00,890566
2017-11-04 13:30:00,894809
2017-11-04 13:45:00,934723
2017-11-04 14:00:00,874559
2017-11-04 14:15:00,865306
2017-11-04 14:30:00,912531
2017-11-04 14:45:00,915220
2017-11-04 15:00:00,891004
2017-11-04 15:15:00,890807
2017-11-04 15:30:00,907839
2017-11-04 15:45:00,872740
2017-11-04 16:00:00,890479
2017-11-04 16:15:00,864328
2017-11-04 16:30:00,921984
2017-11-04 16:45:00,863927
2017-11-04 17:00:00,878657
2017-11-04 17:15:00,913535
2017-11-04 17:30:00,856132
2017-11-04 17:45:00,866900
2017-11-04 18:00:00,939624
2017-11-04 18:15:00,865539
2017-11-04 18:30:00,896505
2017-11-04 18:45:00,861146
2017-11-04 19:00:00,945547
2017-11-04 19:15:00,944105
2017-11-04 19:30:00,887175
2017-11-04 19:45:00,851108
2017-11-04 20:00:00,913723
2017-11-04 20:15:00,873071
2017-11-04 20:30:00,875262
2017-11-04 20:45:00,889766
2017-11-04 21:00:00,912737
2017-11-04 21:15:00,911179
2017-11-04 21:30:00,916840
2017-11-04 21:45:00,933675
2017-11-04 22:00:00,893503
2017-11-04 22:15:00,921806
2017-11-04 22:30:00,924337
2017-11-04 22:45:00,890633
2017-11-04 23:00:00,940584
2017-11-04 23:15:00,915371
2017-11-04 23:30:00,866305
2017-11-04 23:45:00,863280
2017-11-05 00:00:00,945572
2017-11-05 00:15:00,878871
2017-11-05 00:30:00,863366
2017-11-05 00:45:00,853732
2017-11-05 01:00:00,904550
2017-11-05 01:15:00,933529
2017-11-05 01:30:00,916636
2017-11-05 01:45:00,870947
2017-11-05 02:00:00,923952
2017-11-05 02:15:00,859931
2017-11-05 02:30:00,851109
2017-11-05 02:45:00,923052
2017-11-05 03:00:00,919683
2017-11-05 03:15:00,897749
2017-11-05 03:30:00,904570
2017-11-05 03:45:00,854912
2017-11-05 04:00:00,944582
2017-11-05 04:15:00,922220
2017-11-05 04:30:00,918611
2017-11-05 04:45:00,889312
2017-11-05 05:00:00,892699
2017-11-05 05:15:00,870411
2017-11-05 05:30:00,934750
2017-11-05 05:45:00,891738
2017-11-05 06:00:00,930951
2017-11-05 06:15:00,904064
2017-11-05 06:30:00,933745
2017-11-05 06:45:00,865087
2017-11-05 07:00:00,928324
2017-11-05 07:15:00,888592
2017-11-05 07:30:00,925686
2017-11-05 07:45:00,900398
2017-11-05 08:00:00,922449
2017-11-05 08:15:00,888835
2017-11-05 08:30:00,874921
2017-11-05 08:45:00,880492
2017-11-05 09:00:00,913857
2017-11-05 09:15:00,946974
2017-11-05 09:30:00,871287
2017-11-05 09:45:00,857272
2017-11-05 10:00:00,851572
2017-11-05 10:15:00,919327
2017-11-05 10:30:00,863248
2017-11-05 10:45:00,916838
2017-11-05 11:00:00,911960
2017-11-05 11:15:00,852230
2017-11-05 11:30:00,945579
2017-11-05 11:45:00,880582
2017-11-05 12:00:00,853552
2017-11-05 12:15:00,903730
2017-11-05 12:30:00,900689
2017-11-05 12:45:00,911940
2017-11-05 13:00:00,933622
2017-11-05 13:15:00,894439
2017-11-05 13:30:00,910265
2017-11-05 13:45:00,867487
2017-11-05 14:00:00,901270
2017-11-05 14:15:00,939506
2017-11-05 14:30:00,885974
2017-11-05 14:45:00,914693
2017-11-05 15:00:00,935555
2017-11-05 15:15:00,911917
2017-11-05 15:30:00,906332
2017-11-05 15:45:00,865071
2017-11-05 16:00:00,935839
2017-11-05 16:15:00,910619
2017-11-05 16:30:00,916310
2017-11-05 16:45:00,942658
2017-11-05 17:00:00,864278
2017-11-05 17:15:00,889870
2017-11-05 17:30:00,922220
2017-11-05 17:45:00,933108
2017-11-05 18:00:00,942655
2017-11-05 18:15:00,948436
2017-11-05 18:30:00,858037
2017-11-05 18:45:00,873205
2017-11-05 19:00:00,889404
2017-11-05 19:15:00,910181
2017-11-05 19:30:00,947387
2017-11-05 19:45:00,930838
2017-11-05 20:00:00,870661
2017-11-05 20:15:00,931016
2017-11-05 20:30:00,907568
2017-11-05 20:45:00,902441
2017-11-05 21:00:00,925825
2017-11-05 21:15:00,904612
2017-11-05 21:30:00,851653
2017-11-05 21:45:00,850906
2017-11-05 22:00:00,919259
2017-11-05 22:15:00,927756
2017-11-05 22:30:00,944361
2017-11-05 22:45:00,902253
2017-11-05 23:00:00,925948
2017-11-05 23:15:00,944215
2017-11-05 23:30:00,930239
2017-11-05 23:45:00,855789
2017-11-06 00:00:00,939695
2017-11-06 00:15:00,919445
2017-11-06 00:30:00,870650
2017-11-06 00:45:00,891803
2017-11-06 01:00:00,941274
2017-11-06 01:15:00,944160
2017-11-06 01:30:00,948338
2017-11-06 01:45:00,922026
2017-11-06 02:00:00,913977
2017-11-06 02:15:00,941404
2017-11-06 02:30:00,934712
2017-11-06 02:45:00,879909
2017-11-06 03:00:00,886984
2017-11-06 03:15:00,851469
2017-11-06 03:30:00,883147
2017-11-06 03:45:00,887779
2017-11-06 04:00:00,916420
2017-11-06 04:15:00,949090
2017-11-06 04:30:00,892909
2017-11-06 04:45:00,935145
2017-11-06 05:00:00,880546
2017-11-06 05:15:00,931325
2017-11-06 05:30:00,867998
2017-11-06 05:45:00,898481
2017-11-06 06:00:00,916876
2017-11-06 06:15:00,860788
2017-11-06 06:30:00,933019
2017-11-06 06:45:00,858872
2017-11-06 07:00:00,879807
2017-11-06 07:15:00,850291
2017-11-06 07:30:00,927099
2017-11-06 07:45:00,853840
2017-11-06 08:00:00,885360
2017-11-06 08:15:00,859378
2017-11-06 08:30:00,949763
2017-11-06 08:45:00,856655
2017-11-06 09:00:00,851543
2017-11-06 09:15:00,941439
2017-11-06 09:30:00,908022
2017-11-06 09:45:00,903340
2017-11-06 10:00:00,941449
2017-11-06 10:15:00,916121
2017-11-06 10:30:00,924982
2017-11-06 10:45:00,857852
2017-11-06 11:00:00,886493
2017-11-06 11:15:00,860794
2017-11-06 11:30:00,903506
2017-11-06 11:45:00,931867
2017-11-06 12:00:00,926248
2017-11-06 12:15:00,852252
2017-11-06 12:30:00,905221
2017-11-06 12:45:00,890506
2017-11-06 13:00:00,894472
2017-11-06 13:15:00,866408
2017-11-06 13:30:00,938327
2017-11-06 13:45:00,873152
2017-11-06 14:00:00,854391
2017-11-06 14:15:00,893171
2017-11-06 14:30:00,854770
2017-11-06 14:45:00,931683
2017-11-06 15:00:00,851118
2017-11-06 15:15:00,863479
2017-11-06 15:30:00,929125
2017-11-06 15:45:00,944672
2017-11-06 16:00:00,919111
2017-11-06 16:15:00,922182
2017-11-06 16:30:00,863942
2017-11-06 16:45:00,895082
2017-11-06 17:00:00,896663
2017-11-06 17:15:00,882099
2017-11-06 17:30:00,933570
2017-11-06 17:45:00,890439
2017-11-06 18:00:00,948446
2017-11-06 18:15:00,886178
2017-11-06 18:30:00,927748
2017-11-06 18:45:00,876138
2017-11-06 19:00:00,912623
2017-11-06 19:15:00,870537
2017-11-06 19:30:00,904037
2017-11-06 19:45:00,861163
2017-11-06 20:00:00,856233
2017-11-06 20:15:00,945746
2017-11-06 20:30:00,938914
2017-11-06 20:45:00,903901
2017-11-06 21:00:00,859654
2017-11-06 21:15:00,870665
2017-11-06 21:30:00,856120
2017-11-06 21:45:00,853137
2017-11-06 22:00:00,906979
2017-11-06 22:15:00,880995
2017-11-06 22:30:00,866605
2017-11-06 22:45:00,911423
2017-11-06 23:00:00,919515
2017-11-06 23:15:00,930266
2017-11-06 23:30:00,871559
2017-11-06 23:45:00,904669
2017-11-07 00:00:00,913394
2017-11-07 00:15:00,937404
2017-11-07 00:30:00,886014
2017-11-07 00:45:00,861003
2017-11-07 01:00:00,919555
2017-11-07 01:15:00,942747
2017-11-07 01:30:00,892851
2017-11-07 01:45:00,930909
2017-11-07 02:00:00,937100
2017-11-07 02:15:00,921691
2017-11-07 02:30:00,902946
2017-11-07 02:45:00,946342
2017-11-07 03:00:00,924537
2017-11-07 03:15:00,947441
2017-11-07 03:30:00,884576
2017-11-07 03:45:00,867547
2017-11-07 04:00:00,891128
2017-11-07 04:15:00,851928
2017-11-07 04:30:00,938775
2017-11-07 04:45:00,897534
2017-11-07 05:00:00,942304
2017-11-07 05:15:00,861396
2017-11-07 05:30:00,864746
2017-11-07 05:45:00,851358
2017-11-07 06:00:00,920803
2017-11-07 06:15:00,894087
2017-11-07 06:30:00,867223
2017-11-07 06:45:00,889524
2017-11-07 07:00:00,917025
2017-11-07 07:15:00,937357
2017-11-07 07:30:00,914416
2017-11-07 07:45:00,904692
2017-11-07 08:00:00,932607
2017-11-07 08:15:00,860260
2017-11-07 08:30:00,949882
2017-11-07 08:45:00,863059
2017-11-07 09:00:00,944566
2017-11-07 09:15:00,929841
2017-11-07 09:30:00,857777
2017-11-07 09:45:00,937108
2017-11-07 10:00:00,915335
2017-11-07 10:15:00,934526
2017-11-07 10:30:00,919952
2017-11-07 10:45:00,919242
2017-11-07 11:00:00,868124
2017-11-07 11:15:00,932757
2017-11-07 11:30:00,945012
2017-11-07 11:45:00,896810
2017-11-07 12:00:00,853736
2017-11-07 12:15:00,860417
2017-11-07 12:30:00,885760
2017-11-07 12:45:00,899834
2017-11-07 13:00:00,890373
2017-11-07 13:15:00,916448
2017-11-07 13:30:00,923880
2017-11-07 13:45:00,860521
2017-11-07 14:00:00,860924
2017-11-07 14:15:00,923025
2017-11-07 14:30:00,917935
2017-11-07 14:45:00,885951
2017-11-07 15:00:00,915080
2017-11-07 15:15:00,858871
2017-11-07 15:30:00,893102
2017-11-07 15:45:00,850273
2017-11-07 16:00:00,891105
2017-11-07 16:15:00,919576
2017-11-07 16:30:00,924035
2017-11-07 16:45:00,855478
2017-11-07 17:00:00,925287
2017-11-07 17:15:00,915461
2017-11-07 17:30:00,864104
2017-11-07 17:45:00,933153
2017-11-07 18:00:00,880994
2017-11-07 18:15:00,873240
2017-11-07 18:30:00,872645
2017-11-07 18:45:00,876999
2017-11-07 19:00:00,899659
2017-11-07 19:15:00,903561
2017-11-07 19:30:00,938133
2017-11-07 19:45:00,904394
2017-11-07 20:00:00,925985
2017-11-07 20:15:00,927388
2017-11-07 20:30:00,902867
2017-11-07 20:45:00,894823
2017-11-07 21:00:00,880239
2017-11-07 21:15:00,939844
2017-11-07 21:30:00,890745
2017-11-07 21:45:00,868939
2017-11-07 22:00:00,916106
2017-11-07 22:15:00,932090
2017-11-07 22:30:00,906362
2017-11-07 22:45:00,911959
2017-11-07 23:00:00,933998
2017-11-07 23:15:00,852213
2017-11-07 23:30:00,879862
2017-11-07 23:45:00,877886
2017-11-08 00:00:00,859309
2017-11-08 00:15:00,893011
2017-11-08 00:30:00,936918
2017-11-08 00:45:00,881451
2017-11-08 01:00:00,903992
2017-11-08 01:15:00,896270
2017-11-08 01:30:00,872615
2017-11-08 01:45:00,930238
2017-11-08 02:00:00,919748
2017-11-08 02:15:00,907656
2017-11-08 02:30:00,921632
2017-11-08 02:45:00,932678
2017-11-08 03:00:00,872813
2017-11-08 03:15:00,894181
2017-11-08 03:30:00,885078
2017-11-08 03:45:00,871903
2017-11-08 04:00:00,940780
2017-11-08 04:15:00,882142
2017-11-08 04:30:00,892735
2017-11-08 04:45:00,937429
2017-11-08 05:00:00,865205
2017-11-08 05:15:00,897469
2017-11-08 05:30:00,901749
2017-11-08 05:45:00,932235
2017-11-08 06:00:00,888329
2017-11-08 06:15:00,927221
2017-11-08 06:30:00,884495
2017-11-08 06:45:00,907295
2017-11-08 07:00:00,858698
2017-11-08 07:15:00,870257
2017-11-08 07:30:00,946888
2017-11-08 07:45:00,896794
2017-11-08 08:00:00,917155
2017-11-08 08:15:00,863852
2017-11-08 08:30:00,949053
2017-11-08 08:45:00,901815
2017-11-08 09:00:00,887769
2017-11-08 09:15:00,851305
2017-11-08 09:30:00,944526
2017-11-08 09:45:00,918563
2017-11-08 10:00:00,940588
2017-11-08 10:15:00,908646
2017-11-08 10:30:00,882730
2017-11-08 10:45:00,936708
2017-11-08 11:00:00,895271
2017-11-08 11:15:00,883268
2017-11-08 11:30:00,892663
2017-11-08 11:45:00,851755
2017-11-08 12:00:00,896704
2017-11-08 12:15:00,939502
2017-11-08 12:30:00,947586
2017-11-08 12:45:00,926079
2017-11-08 13:00:00,856288
2017-11-08 13:15:00,911183
2017-11-08 13:30:00,913923
2017-11-08 13:45:00,858021
2017-11-08 14:00:00,890932
2017-11-08 14:15:00,936394
2017-11-08 14:30:00,895397
