Zeitstempel,Wert
2017-10-04 02:45:00,860854
2017-10-04 03:00:00,875824
2017-10-04 03:15:00,858450
2017-10-04 03:30:00,893946
2017-10-04 03:45:00,874082
2017-10-04 04:00:00,932513
2017-10-04 04:15:00,852232
2017-10-04 04:30:00,870371
2017-10-04 04:45:00,854949
2017-10-04 05:00:00,911452
2017-10-04 05:15:00,889151
2017-10-04 05:30:00,943344
2017-10-04 05:45:00,892550
2017-10-04 06:00:00,937028
2017-10-04 06:15:00,924363
2017-10-04 06:30:00,885956
2017-10-04 06:45:00,868316
2017-10-04 07:00:00,948561
2017-10-04 07:15:00,940157
2017-10-04 07:30:00,924466
2017-10-04 07:45:00,854298
2017-10-04 08:00:00,905158
2017-10-04 08:15:00,898863
2017-10-04 08:30:00,870831
2017-10-04 08:45:00,915658
2017-10-04 09:00:00,853571
2017-10-04 09:15:00,855575
2017-10-04 09:30:00,884374
2017-10-04 09:45:00,922212
2017-10-04 10:00:00,915797
2017-10-04 10:15:00,949728
2017-10-04 10:30:00,901947
2017-10-04 10:45:00,938847
2017-10-04 11:00:00,888962
2017-10-04 11:15:00,854433
2017-10-04 11:30:00,873233
2017-10-04 11:45:00,923263
2017-10-04 12:00:00,904055
2017-10-04 12:15:00,868044
2017-10-04 12:30:00,918860
2017-10-04 12:45:00,923089
2017-10-04 13:00:00,856066
2017-10-04 13:15:00,934829
2017-10-04 13:30:00,929421
2017-10-04 13:45:00,945980
2017-10-04 14:00:00,897916
2017-10-04 14:15:00,924336
2017-10-04 14:30:00,862125
2017-10-04 14:45:00,910441
2017-10-04 15:00:00,887068
2017-10-04 15:15:00,929228
2017-10-04 15:30:00,888303
2017-10-04 15:45:00,875637
2017-10-04 16:00:00,920494
2017-10-04 16:15:00,947950
2017-10-04 16:30:00,923652
2017-10-04 16:45:00,917701
2017-10-04 17:00:00,895544
2017-10-04 17:15:00,921820
2017-10-04 17:30:00,895073
2017-10-04 17:45:00,909693
2017-10-04 18:00:00,865095
2017-10-04 18:15:00,948187
2017-10-04 18:30:00,931748
2017-10-04 18:45:00,938445
2017-10-04 19:00:00,933663
2017-10-04 19:15:00,898741
2017-10-04 19:30:00,898011
2017-10-04 19:45:00,853433
2017-10-04 20:00:00,889887
2017-10-04 20:15:00,895833
2017-10-04 20:30:00,904475
2017-10-04 20:45:00,899736
2017-10-04 21:00:00,935090
2017-10-04 21:15:00,876051
2017-10-04 21:30:00,856372
2017-10-04 21:45:00,942324
2017-10-04 22:00:00,916217
2017-10-04 22:15:00,864543
2017-10-04 22:30:00,877263
2017-10-04 22:45:00,919161
2017-10-04 23:00:00,942468
2017-10-04 23:15:00,850664
2017-10-04 23:30:00,929369
2017-10-04 23:45:00,858860
2017-10-05 00:00:00,866098
2017-10-05 00:15:00,898263
2017-10-05 00:30:00,888810
2017-10-05 00:45:00,887664
2017-10-05 01:00:00,869345
2017-10-05 01:15:00,935695
2017-10-05 01:30:00,901272
2017-10-05 01:45:00,894000
2017-10-05 02:00:00,895894
2017-10-05 02:15:00,931574
2017-10-05 02:30:00,946358
2017-10-05 02:45:00,864560
2017-10-05 03:00:00,915049
2017-10-05 03:15:00,940283
2017-10-05 03:30:00,860148
2017-10-05 03:45:00,898339
2017-10-05 04:00:00,863129
2017-10-05 04:15:00,856048
2017-10-05 04:30:00,862887
2017-10-05 04:45:00,890069
2017-10-05 05:00:00,941895
2017-10-05 05:15:00,928557
2017-10-05 05:30:00,913921
2017-10-05 05:45:00,870558
2017-10-05 06:00:00,945662
2017-10-05 06:15:00,905814
2017-10-05 06:30:00,917685
2017-10-05 06:45:00,947089
2017-10-05 07:00:00,873121
2017-10-05 07:15:00,914714
2017-10-05 07:30:00,857853
2017-10-05 07:45:00,880570
2017-10-05 08:00:00,948371
2017-10-05 08:15:00,890139
2017-10-05 08:30:00,891570
2017-10-05 08:45:00,931010
2017-10-05 09:00:00,861769
2017-10-05 09:15:00,862048
2017-10-05 09:30:00,901539
2017-10-05 09:45:00,866850
2017-10-05 10:00:00,856428
2017-10-05 10:15:00,922059
2017-10-05 10:30:00,883241
2017-10-05 10:45:00,911779
2017-10-05 11:00:00,923875
2017-10-05 11:15:00,865045
2017-10-05 11:30:00,896853
2017-10-05 11:45:00,859414
2017-10-05 12:00:00,919811
2017-10-05 12:15:00,866222
2017-10-05 12:30:00,904706
2017-10-05 12:45:00,867279
2017-10-05 13:00:00,861517
2017-10-05 13:15:00,942840
2017-10-05 13:30:00,908577
2017-10-05 13:45:00,921225
2017-10-05 14:00:00,938430
2017-10-05 14:15:00,924495
2017-10-05 14:30:00,870888
2017-10-05 14:45:00,893714
2017-10-05 15:00:00,865315
2017-10-05 15:15:00,882935
2017-10-05 15:30:00,881765
2017-10-05 15:45:00,909130
2017-10-05 16:00:00,925499
2017-10-05 16:15:00,910523
2017-10-05 16:30:00,864294
2017-10-05 16:45:00,884381
2017-10-05 17:00:00,881794
2017-10-05 17:15:00,864472
2017-10-05 17:30:00,850784
2017-10-05 17:45:00,925576
2017-10-05 18:00:00,852785
2017-10-05 18:15:00,905145
2017-10-05 18:30:00,873020
2017-10-05 18:45:00,875790
2017-10-05 19:00:00,899395
2017-10-05 19:15:00,907176
2017-10-05 19:30:00,904597
2017-10-05 19:45:00,921861
2017-10-05 20:00:00,893734
2017-10-05 20:15:00,897997
2017-10-05 20:30:00,861453
2017-10-05 20:45:00,861389
2017-10-05 21:00:00,882582
2017-10-05 21:15:00,888843
2017-10-05 21:30:00,907790
2017-10-05 21:45:00,933342
2017-10-05 22:00:00,860316
2017-10-05 22:15:00,857617
2017-10-05 22:30:00,935496
2017-10-05 22:45:00,877231
2017-10-05 23:00:00,920348
2017-10-05 23:15:00,924534
2017-10-05 23:30:00,869914
2017-10-05 23:45:00,886547
2017-10-06 00:00:00,889659
2017-10-06 00:15:00,860700
2017-10-06 00:30:00,867249
2017-10-06 00:45:00,890698
2017-10-06 01:00:00,858441
2017-10-06 01:15:00,855518
2017-10-06 01:30:00,857878
2017-10-06 01:45:00,869317
2017-10-06 02:00:00,942146
2017-10-06 02:15:00,924325
2017-10-06 02:30:00,899376
2017-10-06 02:45:00,896055
2017-10-06 03:00:00,888994
2017-10-06 03:15:00,933964
2017-10-06 03:30:00,857619
2017-10-06 03:45:00,900774
2017-10-06 04:00:00,915849
2017-10-06 04:15:00,869164
2017-10-06 04:30:00,885374
2017-10-06 04:45:00,871104
2017-10-06 05:00:00,854821
2017-10-06 05:15:00,858061
2017-10-06 05:30:00,885939
2017-10-06 05:45:00,895543
2017-10-06 06:00:00,917185
2017-10-06 06:15:00,899353
2017-10-06 06:30:00,913805
2017-10-06 06:45:00,919773
2017-10-06 07:00:00,911497
2017-10-06 07:15:00,871374
2017-10-06 07:30:00,868427
2017-10-06 07:45:00,943834
2017-10-06 08:00:00,852876
2017-10-06 08:15:00,878010
2017-10-06 08:30:00,851429
2017-10-06 08:45:00,889242
2017-10-06 09:00:00,860311
2017-10-06 09:15:00,922126
2017-10-06 09:30:00,861534
2017-10-06 09:45:00,909860
2017-10-06 10:00:00,907644
2017-10-06 10:15:00,939617
2017-10-06 10:30:00,894138
2017-10-06 10:45:00,923199
2017-10-06 11:00:00,896728
2017-10-06 11:15:00,938383
2017-10-06 11:30:00,906300
2017-10-06 11:45:00,875590
2017-10-06 12:00:00,899845
2017-10-06 12:15:00,900996
2017-10-06 12:30:00,908490
2017-10-06 12:45:00,909476
2017-10-06 13:00:00,903864
2017-10-06 13:15:00,947011
2017-10-06 13:30:00,922555
2017-10-06 13:45:00,878908
2017-10-06 14:00:00,881806
2017-10-06 14:15:00,905297
2017-10-06 14:30:00,932800
2017-10-06 14:45:00,863588
2017-10-06 15:00:00,884115
2017-10-06 15:15:00,895511
2017-10-06 15:30:00,894238
2017-10-06 15:45:00,944533
2017-10-06 16:00:00,944097
2017-10-06 16:15:00,866345
2017-10-06 16:30:00,881352
2017-10-06 16:45:00,899345
2017-10-06 17:00:00,920127
2017-10-06 17:15:00,922446
2017-10-06 17:30:00,939208
2017-10-06 17:45:00,920000
2017-10-06 18:00:00,874701
2017-10-06 18:15:00,928868
2017-10-06 18:30:00,856317
2017-10-06 18:45:00,870384
2017-10-06 19:00:00,851752
2017-10-06 19:15:00,871579
2017-10-06 19:30:00,899646
2017-10-06 19:45:00,949050
2017-10-06 20:00:00,942544
2017-10-06 20:15:00,873726
2017-10-06 20:30:00,897501
2017-10-06 20:45:00,886625
2017-10-06 21:00:00,933234
2017-10-06 21:15:00,896553
2017-10-06 21:30:00,943035
2017-10-06 21:45:00,887542
2017-10-06 22:00:00,860510
2017-10-06 22:15:00,933783
2017-10-06 22:30:00,916036
2017-10-06 22:45:00,893215
2017-10-06 23:00:00,937239
2017-10-06 23:15:00,857075
2017-10-06 23:30:00,947924
2017-10-06 23:45:00,862573
2017-10-07 00:00:00,921514
2017-10-07 00:15:00,931156
2017-10-07 00:30:00,852375
2017-10-07 00:45:00,912108
2017-10-07 01:00:00,860346
2017-10-07 01:15:00,940676
2017-10-07 01:30:00,875810
2017-10-07 01:45:00,900501
2017-10-07 02:00:00,922214
2017-10-07 02:15:00,904784
2017-10-07 02:30:00,929701
2017-10-07 02:45:00,850830
2017-10-07 03:00:00,919448
2017-10-07 03:15:00,893909
2017-10-07 03:30:00,880917
2017-10-07 03:45:00,875719
2017-10-07 04:00:00,925079
2017-10-07 04:15:00,934060
2017-10-07 04:30:00,902842
2017-10-07 04:45:00,891608
2017-10-07 05:00:00,929445
2017-10-07 05:15:00,933868
2017-10-07 05:30:00,888704
2017-10-07 05:45:00,875191
2017-10-07 06:00:00,896098
2017-10-07 06:15:00,860896
2017-10-07 06:30:00,873723
2017-10-07 06:45:00,918928
2017-10-07 07:00:00,882099
2017-10-07 07:15:00,880025
2017-10-07 07:30:00,927648
2017-10-07 07:45:00,905093
2017-10-07 08:00:00,888031
2017-10-07 08:15:00,889329
2017-10-07 08:30:00,850222
2017-10-07 08:45:00,895327
2017-10-07 09:00:00,890367
2017-10-07 09:15:00,921938
2017-10-07 09:30:00,923537
2017-10-07 09:45:00,925598
2017-10-07 10:00:00,877436
2017-10-07 10:15:00,858921
2017-10-07 10:30:00,904585
2017-10-07 10:45:00,920515
2017-10-07 11:00:00,910216
2017-10-07 11:15:00,903441
2017-10-07 11:30:00,883280
2017-10-07 11:45:00,914560
2017-10-07 12:00:00,922498
2017-10-07 12:15:00,871706
2017-10-07 12:30:00,904796
2017-10-07 12:45:00,882251
2017-10-07 13:00:00,937942
2017-10-07 13:15:00,946349
2017-10-07 13:30:00,931544
2017-10-07 13:45:00,948472
2017-10-07 14:00:00,872426
2017-10-07 14:15:00,948024
2017-10-07 14:30:00,910610
2017-10-07 14:45:00,860547
2017-10-07 15:00:00,940855
2017-10-07 15:15:00,927106
2017-10-07 15:30:00,931573
2017-10-07 15:45:00,857023
2017-10-07 16:00:00,854911
2017-10-07 16:15:00,871986
2017-10-07 16:30:00,864065
2017-10-07 16:45:00,889112
2017-10-07 17:00:00,903946
2017-10-07 17:15:00,914329
2017-10-07 17:30:00,874644
2017-10-07 17:45:00,850637
2017-10-07 18:00:00,889760
2017-10-07 18:15:00,927918
2017-10-07 18:30:00,888297
2017-10-07 18:45:00,876267
2017-10-07 19:00:00,930559
2017-10-07 19:15:00,931274
2017-10-07 19:30:00,861194
2017-10-07 19:45:00,898737
2017-10-07 20:00:00,941028
2017-10-07 20:15:00,856339
2017-10-07 20:30:00,929444
2017-10-07 20:45:00,895754
2017-10-07 21:00:00,947309
2017-10-07 21:15:00,908951
2017-10-07 21:30:00,869095
2017-10-07 21:45:00,931775
2017-10-07 22:00:00,899149
2017-10-07 22:15:00,938854
2017-10-07 22:30:00,924208
2017-10-07 22:45:00,916775
2017-10-07 23:00:00,887422
2017-10-07 23:15:00,920782
2017-10-07 23:30:00,873685
2017-10-07 23:45:00,921292
2017-10-08 00:00:00,903363
2017-10-08 00:15:00,942106
2017-10-08 00:30:00,880256
2017-10-08 00:45:00,930050
2017-10-08 01:00:00,897987
2017-10-08 01:15:00,922741
2017-10-08 01:30:00,918516
2017-10-08 01:45:00,944694
2017-10-08 02:00:00,885034
2017-10-08 02:15:00,922414
2017-10-08 02:30:00,852963
2017-10-08 02:45:00,853194
2017-10-08 03:00:00,898208
2017-10-08 03:15:00,919278
2017-10-08 03:30:00,908520
2017-10-08 03:45:00,928684
2017-10-08 04:00:00,949677
2017-10-08 04:15:00,891008
2017-10-08 04:30:00,855198
2017-10-08 04:45:00,900149
2017-10-08 05:00:00,853563
2017-10-08 05:15:00,933712
2017-10-08 05:30:00,924931
2017-10-08 05:45:00,857837
2017-10-08 06:00:00,861898
2017-10-08 06:15:00,881923
2017-10-08 06:30:00,850908
2017-10-08 06:45:00,912866
2017-10-08 07:00:00,913731
2017-10-08 07:15:00,855644
2017-10-08 07:30:00,856569
2017-10-08 07:45:00,924070
2017-10-08 08:00:00,859888
2017-10-08 08:15:00,910659
2017-10-08 08:30:00,876600
2017-10-08 08:45:00,854797
2017-10-08 09:00:00,912029
2017-10-08 09:15:00,945876
2017-10-08 09:30:00,889724
2017-10-08 09:45:00,859785
2017-10-08 10:00:00,900778
2017-10-08 10:15:00,895046
2017-10-08 10:30:00,903074
2017-10-08 10:45:00,900640
2017-10-08 11:00:00,891328
2017-10-08 11:15:00,941679
2017-10-08 11:30:00,907868
2017-10-08 11:45:00,947955
2017-10-08 12:00:00,850255
2017-10-08 12:15:00,870012
2017-10-08 12:30:00,850898
2017-10-08 12:45:00,924330
2017-10-08 13:00:00,903006
2017-10-08 13:15:00,861420
2017-10-08 13:30:00,857302
2017-10-08 13:45:00,896274
2017-10-08 14:00:00,868031
2017-10-08 14:15:00,922868
2017-10-08 14:30:00,865608
2017-10-08 14:45:00,946156
2017-10-08 15:00:00,947500
2017-10-08 15:15:00,909847
2017-10-08 15:30:00,879912
2017-10-08 15:45:00,862946
2017-10-08 16:00:00,940722
2017-10-08 16:15:00,930640
2017-10-08 16:30:00,855675
2017-10-08 16:45:00,927910
2017-10-08 17:00:00,889349
2017-10-08 17:15:00,873504
2017-10-08 17:30:00,939269
2017-10-08 17:45:00,942058
2017-10-08 18:00:00,869711
2017-10-08 18:15:00,870364
2017-10-08 18:30:00,927589
2017-10-08 18:45:00,907531
2017-10-08 19:00:00,889943
2017-10-08 19:15:00,870929
2017-10-08 19:30:00,900681
2017-10-08 19:45:00,923326
2017-10-08 20:00:00,896032
2017-10-08 20:15:00,917800
2017-10-08 20:30:00,931096
2017-10-08 20:45:00,867606
2017-10-08 21:00:00,880645
2017-10-08 21:15:00,909647
2017-10-08 21:30:00,907382
2017-10-08 21:45:00,905470
2017-10-08 22:00:00,875272
2017-10-08 22:15:00,932344
2017-10-08 22:30:00,944080
2017-10-08 22:45:00,940453
2017-10-08 23:00:00,931151
2017-10-08 23:15:00,916389
2017-10-08 23:30:00,876090
2017-10-08 23:45:00,892248
2017-10-09 00:00:00,902850
2017-10-09 00:15:00,894512
2017-10-09 00:30:00,947104
2017-10-09 00:45:00,877023
2017-10-09 01:00:00,912183
2017-10-09 01:15:00,941011
2017-10-09 01:30:00,949698
2017-10-09 01:45:00,943930
2017-10-09 02:00:00,929097
2017-10-09 02:15:00,932962
2017-10-09 02:30:00,865591
2017-10-09 02:45:00,892928
2017-10-09 03:00:00,883792
2017-10-09 03:15:00,934687
2017-10-09 03:30:00,922170
2017-10-09 03:45:00,873693
2017-10-09 04:00:00,917555
2017-10-09 04:15:00,921534
2017-10-09 04:30:00,865676
2017-10-09 04:45:00,949657
2017-10-09 05:00:00,933954
2017-10-09 05:15:00,932790
2017-10-09 05:30:00,858911
2017-10-09 05:45:00,937268
2017-10-09 06:00:00,929880
2017-10-09 06:15:00,924311
2017-10-09 06:30:00,935185
2017-10-09 06:45:00,918908
2017-10-09 07:00:00,927215
2017-10-09 07:15:00,907474
2017-10-09 07:30:00,929994
2017-10-09 07:45:00,896965
2017-10-09 08:00:00,865846
2017-10-09 08:15:00,878714
2017-10-09 08:30:00,852370
2017-10-09 08:45:00,931791
2017-10-09 09:00:00,853085
2017-10-09 09:15:00,948754
2017-10-09 09:30:00,924404
2017-10-09 09:45:00,924651
2017-10-09 10:00:00,901920
2017-10-09 10:15:00,924252
2017-10-09 10:30:00,880837
2017-10-09 10:45:00,933837
2017-10-09 11:00:00,946599
2017-10-09 11:15:00,888539
2017-10-09 11:30:00,944964
2017-10-09 11:45:00,867015
2017-10-09 12:00:00,855812
2017-10-09 12:15:00,876744
2017-10-09 12:30:00,930790
2017-10-09 12:45:00,890895
2017-10-09 13:00:00,868709
2017-10-09 13:15:00,879640
2017-10-09 13:30:00,883102
2017-10-09 13:45:00,878473
2017-10-09 14:00:00,896232
2017-10-09 14:15:00,943130
2017-10-09 14:30:00,933593
2017-10-09 14:45:00,857514
2017-10-09 15:00:00,881771
2017-10-09 15:15:00,864492
2017-10-09 15:30:00,915759
2017-10-09 15:45:00,925382
2017-10-09 16:00:00,901594
2017-10-09 16:15:00,938167
2017-10-09 16:30:00,938063
2017-10-09 16:45:00,930362
2017-10-09 17:00:00,927495
2017-10-09 17:15:00,860159
2017-10-09 17:30:00,904015
2017-10-09 17:45:00,874115
2017-10-09 18:00:00,948412
2017-10-09 18:15:00,867129
2017-10-09 18:30:00,911342
2017-10-09 18:45:00,926992
2017-10-09 19:00:00,867196
2017-10-09 19:15:00,919785
2017-10-09 19:30:00,912711
2017-10-09 19:45:00,863911
2017-10-09 20:00:00,855299
2017-10-09 20:15:00,915898
2017-10-09 20:30:00,905103
2017-10-09 20:45:00,857821
2017-10-09 21:00:00,930137
2017-10-09 21:15:00,883017
2017-10-09 21:30:00,915049
2017-10-09 21:45:00,852367
2017-10-09 22:00:00,924381
2017-10-09 22:15:00,904842
2017-10-09 22:30:00,852847
2017-10-09 22:45:00,858697
2017-10-09 23:00:00,926368
2017-10-09 23:15:00,898285
2017-10-09 23:30:00,885988
2017-10-09 23:45:00,878907
2017-10-10 00:00:00,901183
2017-10-10 00:15:00,899756
2017-10-10 00:30:00,948396
2017-10-10 00:45:00,867680
2017-10-10 01:00:00,944029
2017-10-10 01:15:00,850320
2017-10-10 01:30:00,932115
2017-10-10 01:45:00,853194
2017-10-10 02:00:00,860624
2017-10-10 02:15:00,874176
2017-10-10 02:30:00,941333
2017-10-10 02:45:00,898735
2017-10-10 03:00:00,910751
2017-10-10 03:15:00,890662
2017-10-10 03:30:00,881833
2017-10-10 03:45:00,861979
2017-10-10 04:00:00,910353
2017-10-10 04:15:00,916769
2017-10-10 04:30:00,941691
2017-10-10 04:45:00,856579
2017-10-10 05:00:00,870325
2017-10-10 05:15:00,882839
2017-10-10 05:30:00,895782
2017-10-10 05:45:00,936642
2017-10-10 06:00:00,851904
2017-10-10 06:15:00,901553
2017-10-10 06:30:00,860939
2017-10-10 06:45:00,920594
2017-10-10 07:00:00,864429
2017-10-10 07:15:00,855462
2017-10-10 07:30:00,885122
2017-10-10 07:45:00,908326
2017-10-10 08:00:00,912358
2017-10-10 08:15:00,866196
2017-10-10 08:30:00,856670
2017-10-10 08:45:00,927340
2017-10-10 09:00:00,885059
2017-10-10 09:15:00,883743
2017-10-10 09:30:00,875573
2017-10-10 09:45:00,902999
2017-10-10 10:00:00,861575
2017-10-10 10:15:00,880263
2017-10-10 10:30:00,944111
2017-10-10 10:45:00,857625
2017-10-10 11:00:00,894524
2017-10-10 11:15:00,865888
2017-10-10 11:30:00,923288
2017-10-10 11:45:00,923409
2017-10-10 12:00:00,908901
2017-10-10 12:15:00,938765
2017-10-10 12:30:00,877747
2017-10-10 12:45:00,852919
2017-10-10 13:00:00,916034
2017-10-10 13:15:00,929980
2017-10-10 13:30:00,948425
2017-10-10 13:45:00,931478
2017-10-10 14:00:00,865245
2017-10-10 14:15:00,941605
2017-10-10 14:30:00,887634
2017-10-10 14:45:00,876789
2017-10-10 15:00:00,894968
2017-10-10 15:15:00,902670
2017-10-10 15:30:00,872735
2017-10-10 15:45:00,853456
2017-10-10 16:00:00,940998
2017-10-10 16:15:00,856146
2017-10-10 16:30:00,932148
2017-10-10 16:45:00,861568
2017-10-10 17:00:00,871314
2017-10-10 17:15:00,938673
2017-10-10 17:30:00,870808
2017-10-10 17:45:00,948756
2017-10-10 18:00:00,913612
2017-10-10 18:15:00,935084
2017-10-10 18:30:00,919494
2017-10-10 18:45:00,868989
2017-10-10 19:00:00,886150
2017-10-10 19:15:00,874151
2017-10-10 19:30:00,909706
2017-10-10 19:45:00,878307
2017-10-10 20:00:00,854229
2017-10-10 20:15:00,891472
2017-10-10 20:30:00,864906
2017-10-10 20:45:00,890900
2017-10-10 21:00:00,854737
2017-10-10 21:15:00,931984
2017-10-10 21:30:00,905779
2017-10-10 21:45:00,916644
2017-10-10 22:00:00,866315
2017-10-10 22:15:00,916165
2017-10-10 22:30:00,942428
2017-10-10 22:45:00,939901
2017-10-10 23:00:00,851347
2017-10-10 23:15:00,853411
2017-10-10 23:30:00,945771
2017-10-10 23:45:00,870384
2017-10-11 00:00:00,908114
2017-10-11 00:15:00,897350
2017-10-11 00:30:00,891933
2017-10-11 00:45:00,907387
2017-10-11 01:00:00,937656
2017-10-11 01:15:00,877517
2017-10-11 01:30:00,875757
2017-10-11 01:45:00,851878
2017-10-11 02:00:00,944755
2017-10-11 02:15:00,899382
2017-10-11 02:30:00,942897
2017-10-11 02:45:00,895457
2017-10-11 03:00:00,860037
2017-10-11 03:15:00,867770
2017-10-11 03:30:00,910946
2017-10-11 03:45:00,918672
2017-10-11 04:00:00,888972
2017-10-11 04:15:00,946206
2017-10-11 04:30:00,926452
2017-10-11 04:45:00,903951
2017-10-11 05:00:00,898413
2017-10-11 05:15:00,898237
2017-10-11 05:30:00,872876
2017-10-11 05:45:00,922961
2017-10-11 06:00:00,938361
2017-10-11 06:15:00,868532
2017-10-11 06:30:00,852158
2017-10-11 06:45:00,893292
2017-10-11 07:00:00,913331
2017-10-11 07:15:00,933137
2017-10-11 07:30:00,859243
2017-10-11 07:45:00,896159
2017-10-11 08:00:00,868727
2017-10-11 08:15:00,884163
2017-10-11 08:30:00,928439
2017-10-11 08:45:00,923693
2017-10-11 09:00:00,864317
2017-10-11 09:15:00,922762
2017-10-11 09:30:00,890902
2017-10-11 09:45:00,879630
2017-10-11 10:00:00,868827
2017-10-11 10:15:00,880397
2017-10-11 10:30:00,867536
2017-10-11 10:45:00,881286
2017-10-11 11:00:00,945848
2017-10-11 11:15:00,935616
2017-10-11 11:30:00,909215
2017-10-11 11:45:00,929938
2017-10-11 12:00:00,926339
2017-10-11 12:15:00,894885
2017-10-11 12:30:00,907349
2017-10-11 12:45:00,944822
2017-10-11 13:00:00,913220
2017-10-11 13:15:00,902805
2017-10-11 13:30:00,853996
2017-10-11 13:45:00,939882
2017-10-11 14:00:00,934574
2017-10-11 14:15:00,878545
2017-10-11 14:30:00,921127
2017-10-11 14:45:00,883224
2017-10-11 15:00:00,889644
2017-10-11 15:15:00,867660
2017-10-11 15:30:00,930921
2017-10-11 15:45:00,905658
2017-10-11 16:00:00,909926
2017-10-11 16:15:00,921513
2017-10-11 16:30:00,938068
2017-10-11 16:45:00,867304
2017-10-11 17:00:00,875825
2017-10-11 17:15:00,910869
2017-10-11 17:30:00,903566
2017-10-11 17:45:00,884057
2017-10-11 18:00:00,869293
2017-10-11 18:15:00,908045
2017-10-11 18:30:00,929904
2017-10-11 18:45:00,941579
2017-10-11 19:00:00,939988
2017-10-11 19:15:00,935136
2017-10-11 19:30:00,893751
2017-10-11 19:45:00,921824
2017-10-11 20:00:00,864558
2017-10-11 20:15:00,913811
2017-10-11 20:30:00,907495
2017-10-11 20:45:00,912372
2017-10-11 21:00:00,903408
2017-10-11 21:15:00,885780
2017-10-11 21:30:00,900449
2017-10-11 21:45:00,865127
2017-10-11 22:00:00,868087
2017-10-11 22:15:00,885035
2017-10-11 22:30:00,860571
2017-10-11 22:45:00,907530
2017-10-11 23:00:00,937992
2017-10-11 23:15:00,899675
2017-10-11 23:30:00,881883
2017-10-11 23:45:00,910642
2017-10-12 00:00:00,911445
2017-10-12 00:15:00,920891
2017-10-12 00:30:00,903992
2017-10-12 00:45:00,859934
2017-10-12 01:00:00,862194
2017-10-12 01:15:00,903642
2017-10-12 01:30:00,934196
2017-10-12 01:45:00,888309
2017-10-12 02:00:00,931656
2017-10-12 02:15:00,933885
2017-10-12 02:30:00,903941
2017-10-12 02:45:00,908928
2017-10-12 03:00:00,893536
2017-10-12 03:15:00,915773
2017-10-12 03:30:00,927119
2017-10-12 03:45:00,931671
2017-10-12 04:00:00,899427
2017-10-12 04:15:00,887743
2017-10-12 04:30:00,900199
2017-10-12 04:45:00,917456
2017-10-12 05:00:00,876017
2017-10-12 05:15:00,897474
2017-10-12 05:30:00,942078
2017-10-12 05:45:00,919949
2017-10-12 06:00:00,881021
2017-10-12 06:15:00,894738
2017-10-12 06:30:00,914555
2017-10-12 06:45:00,946894
2017-10-12 07:00:00,857398
2017-10-12 07:15:00,935368
2017-10-12 07:30:00,932321
2017-10-12 07:45:00,898597
2017-10-12 08:00:00,870876
2017-10-12 08:15:00,933020
2017-10-12 08:30:00,875497
2017-10-12 08:45:00,856568
2017-10-12 09:00:00,860947
2017-10-12 09:15:00,921388
2017-10-12 09:30:00,853041
2017-10-12 09:45:00,890687
2017-10-12 10:00:00,931202
2017-10-12 10:15:00,852714
2017-10-12 10:30:00,866525
2017-10-12 10:45:00,935502
2017-10-12 11:00:00,940527
2017-10-12 11:15:00,885979
2017-10-12 11:30:00,852256
2017-10-12 11:45:00,868066
2017-10-12 12:00:00,878301
2017-10-12 12:15:00,910369
2017-10-12 12:30:00,864027
2017-10-12 12:45:00,851032
2017-10-12 13:00:00,905236
2017-10-12 13:15:00,941185
2017-10-12 13:30:00,918571
2017-10-12 13:45:00,904283
2017-10-12 14:00:00,883770
2017-10-12 14:15:00,929585
2017-10-12 14:30:00,926907
2017-10-12 14:45:00,888478
2017-10-12 15:00:00,946216
2017-10-12 15:15:00,930388
2017-10-12 15:30:00,880613
2017-10-12 15:45:00,947418
2017-10-12 16:00:00,858589
2017-10-12 16:15:00,910495
2017-10-12 16:30:00,911578
2017-10-12 16:45:00,924527
2017-10-12 17:00:00,919269
2017-10-12 17:15:00,944010
2017-10-12 17:30:00,856516
2017-10-12 17:45:00,927731
2017-10-12 18:00:00,887664
2017-10-12 18:15:00,917167
2017-10-12 18:30:00,852171
2017-10-12 18:45:00,918079
2017-10-12 19:00:00,921619
2017-10-12 19:15:00,910359
2017-10-12 19:30:00,887311
2017-10-12 19:45:00,938595
2017-10-12 20:00:00,929651
2017-10-12 20:15:00,910107
2017-10-12 20:30:00,898018
2017-10-12 20:45:00,880338
2017-10-12 21:00:00,889699
2017-10-12 21:15:00,930068
2017-10-12 21:30:00,881924
2017-10-12 21:45:00,859949
2017-10-12 22:00:00,871292
2017-10-12 22:15:00,934060
2017-10-12 22:30:00,927187
2017-10-12 22:45:00,883789
2017-10-12 23:00:00,915781
2017-10-12 23:15:00,940097
2017-10-12 23:30:00,862357
2017-10-12 23:45:00,890746
2017-10-13 00:00:00,915542
2017-10-13 00:15:00,921077
2017-10-13 00:30:00,859381
2017-10-13 00:45:00,902009
2017-10-13 01:00:00,899278
2017-10-13 01:15:00,889245
2017-10-13 01:30:00,912983
2017-10-13 01:45:00,928726
2017-10-13 02:00:00,946000
2017-10-13 02:15:00,902457
2017-10-13 02:30:00,868917
2017-10-13 02:45:00,888245
2017-10-13 03:00:00,885405
2017-10-13 03:15:00,906306
2017-10-13 03:30:00,875281
2017-10-13 03:45:00,854496
2017-10-13 04:00:00,860571
2017-10-13 04:15:00,944206
2017-10-13 04:30:00,886057
2017-10-13 04:45:00,931283
2017-10-13 05:00:00,856190
